idTempo,Ano,Mes,Dia,idPoder,NomePoder,idUniOrc,GrpAdminUniOrc,NomeUniOrc,VlrDspSrvAtivo,VlrDspSrvInativo,VlrDspPensionista,VlrDspContratado,
41626,2016,3,5,3,EXECUTIVO,7429,AUTARQUIAS E FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO,168569.32,0.00,0.00,1999.05,
42008,2016,4,5,3,EXECUTIVO,7424,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DOS S,680035.50,0.00,102225350.56,0.00,
42038,2016,5,5,3,EXECUTIVO,7359,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,339100.75,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7379,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADE,555406.73,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7421,AUTARQUIAS E FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBI,1211315.08,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7602,AUTARQUIAS E FUNDACOES,INSTITUTO DE DESENVOLVIMENTO D,421561.34,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7399,ADMINISTRACAO DIRETA,INTENDENCIA,0.00,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7374,FUNDOS,FUNDO PENITENCIARIO ESTADUAL,0.00,0.00,0.00,0.00,
42538,2016,10,5,4,MINISTÉRIO PÚBLICO,7352,FUNDOS,FUNDO ESTADUAL DE PROTECAO E D,0.00,0.00,0.00,0.00,
42477,2016,8,5,1,LEGISLATIVO,7610,FUNDOS,FUNDO DE APOIO HABITACIONAL DA,0.00,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7372,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO D,37659544.75,12164383.35,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7399,ADMINISTRACAO DIRETA,INTENDENCIA,0.00,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7369,FUNDOS,FUNDO DE RECUPERACAO, PROTECAO,0.00,0.00,0.00,0.00
41566,2016,1,5,3,EXECUTIVO,7607,EMPRESAS DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA,21134562.15,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7441,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA,9045519.07,0.00,0.00,643271.45,
41566,2016,1,5,3,EXECUTIVO,7429,AUTARQUIAS E FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO,181847.89,0.00,0.00,3270.32,
41566,2016,1,5,3,EXECUTIVO,7426,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE OBRAS PUBLICAS,1297184.73,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7379,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADE,602001.38,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7436,AUTARQUIAS E FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO ,57615092.45,0.00,51301.69,9259586.78,
42038,2016,5,5,1,LEGISLATIVO,7344,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO D,47805188.00,17513356.78,174542.04,0.00,
42038,2016,5,5,3,EXECUTIVO,7434,AUTARQUIAS E FUNDACOES,JUNTA COMERCIAL DO ESTADO DE M,981221.46,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7440,AUTARQUIAS E FUNDACOES,UNIVERSIDADE ESTADUAL DE MONTE,13049869.58,0.00,0.00,658593.46,
42477,2016,8,5,3,EXECUTIVO,7598,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE AGROPECUA,10498096.20,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7370,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ,106885624.29,47323234.60,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7437,AUTARQUIAS E FUNDACOES,FUNDACAO DE EDUCACAO PARA O TR,992611.87,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7436,AUTARQUIAS E FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO ,112014700.69,0.00,115218.70,17296494.36,
42099,2016,7,5,3,EXECUTIVO,7608,EMPRESAS DEPENDENTES,EMPRESA DE PESQUISA AGROPECUAR,7625102.63,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7361,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE M,352434299.71,389946588.55,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,1059008.27,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7417,AUTARQUIAS E FUNDACOES,LOTERIA DO ESTADO DE MINAS GER,163915.97,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7357,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZEND,76729041.96,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7600,AUTARQUIAS E FUNDACOES,IMPRENSA OFICIAL DO ESTADO DE ,844858.18,0.00,0.00,454642.32,
41597,2016,2,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,217783193.26,94113085.79,13284544.90,0.00,
41626,2016,3,5,3,EXECUTIVO,7432,AUTARQUIAS E FUNDACOES,FUNDACAO TV MINAS CULTURAL E E,981489.30,0.00,0.00,88834.88,
41626,2016,3,5,3,EXECUTIVO,7428,AUTARQUIAS E FUNDACOES,FUNDACAO EDUCACIONAL CAIO MART,192183.78,0.00,987.55,0.00,
42038,2016,5,5,3,EXECUTIVO,7426,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE OBRAS PUBLICAS,1245765.33,0.00,0.00,0.00,
42038,2016,5,5,4,MINISTÉRIO PÚBLICO,7350,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA,102215235.14,22501144.02,4713234.66,0.00,
41626,2016,3,5,3,EXECUTIVO,7354,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO,90769.31,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,489259.06,0.00,1297.81,0.00,
42008,2016,4,5,3,EXECUTIVO,7360,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE AGRICU,749252.14,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7612,FUNDOS,FUNDO ESTADUAL DE HABITACAO,0.00,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7605,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO INTERNACIONAL ,159654.80,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7438,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE EDIFICACOES E ,7835849.63,0.00,216058.88,0.00,
42069,2016,6,5,3,EXECUTIVO,7428,AUTARQUIAS E FUNDACOES,FUNDACAO EDUCACIONAL CAIO MART,209316.31,0.00,880.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7361,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE M,369220574.97,406286323.63,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,925977.50,0.00,1297.81,0.00,
42477,2016,8,5,3,EXECUTIVO,7601,AUTARQUIAS E FUNDACOES,INSTITUTO DE GEOINFORMACAO  E ,402296.82,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7606,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,145813.46,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7363,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTUR,1536196.98,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7439,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIME,0.00,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7608,EMPRESAS DEPENDENTES,EMPRESA DE PESQUISA AGROPECUAR,7223151.58,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7417,AUTARQUIAS E FUNDACOES,LOTERIA DO ESTADO DE MINAS GER,168066.83,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7349,ADMINISTRACAO DIRETA,ADVOCACIA-GERAL DO ESTADO,12728698.74,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7357,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZEND,75858853.31,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7600,AUTARQUIAS E FUNDACOES,IMPRENSA OFICIAL DO ESTADO DE ,866229.58,0.00,0.00,253639.72,
42008,2016,4,5,3,EXECUTIVO,7397,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO EST,578854.33,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7599,AUTARQUIAS E FUNDACOES,DEPARTAMENTO ESTADUAL DE TELEC,42212.40,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7360,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE AGRICU,656304.05,0.00,0.00,0.00,
41566,2016,1,5,2,JUDICIÁRIO,7346,FUNDOS,FUNDO ESPECIAL DO PODER JUDICI,0.00,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7360,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE AGRICU,658272.51,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7403,ADMINISTRACAO DIRETA,SECRETARIA-GERAL,991273.89,0.00,0.00,0.00,
41597,2016,2,5,1,LEGISLATIVO,7343,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTA,49448471.81,22973403.13,173763.76,0.00,
41566,2016,1,5,3,EXECUTIVO,7434,AUTARQUIAS E FUNDACOES,JUNTA COMERCIAL DO ESTADO DE M,1032920.27,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7368,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO A,5935591.58,0.00,0.00,49.49,
41597,2016,2,5,3,EXECUTIVO,7436,AUTARQUIAS E FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO ,58568363.50,0.00,81366.66,9057878.58,
41597,2016,2,5,3,EXECUTIVO,7435,AUTARQUIAS E FUNDACOES,FUNDACAO EZEQUIEL DIAS,4460880.69,0.00,0.00,168636.80,
41626,2016,3,5,3,EXECUTIVO,7395,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MI,0.00,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,300055.98,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7362,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCAC,639770249.69,0.00,0.00,217929.08,
42069,2016,6,5,3,EXECUTIVO,7383,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA ,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7430,AUTARQUIAS E FUNDACOES,FUNDACAO CLOVIS SALGADO,2315863.33,0.00,880.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,157264.53,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7376,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,595866.29,0.00,0.00,0.00,
42938,2016,12,5,4,MINISTÉRIO PÚBLICO,7352,FUNDOS,FUNDO ESTADUAL DE PROTECAO E D,0.00,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7608,EMPRESAS DEPENDENTES,EMPRESA DE PESQUISA AGROPECUAR,7025933.81,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7598,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE AGROPECUA,10540819.99,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7598,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE AGROPECUA,9583646.59,0.00,0.00,11318.67,
41597,2016,2,5,3,EXECUTIVO,7383,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA ,0.00,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7431,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DO PATRIMON,636230.87,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7405,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DIREIT,819681.20,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7407,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORT,388389.04,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7430,AUTARQUIAS E FUNDACOES,FUNDACAO CLOVIS SALGADO,1463191.34,0.00,880.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7425,FUNDOS,FUNDO DE APOIO HABITACIONAL AO,0.00,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7365,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANS,787208.86,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7441,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA,7931143.94,0.00,293.33,527765.53,
42008,2016,4,5,3,EXECUTIVO,7387,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MIN,131566150.34,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,1006966.73,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7436,AUTARQUIAS E FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO ,57647895.89,0.00,67935.66,9011917.31,
42069,2016,6,5,3,EXECUTIVO,7437,AUTARQUIAS E FUNDACOES,FUNDACAO DE EDUCACAO PARA O TR,530021.83,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7439,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIME,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7437,AUTARQUIAS E FUNDACOES,FUNDACAO DE EDUCACAO PARA O TR,501991.11,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7360,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE AGRICU,629920.46,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7418,AUTARQUIAS E FUNDACOES,FUNDACAO JOAO PINHEIRO,2115391.91,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7427,AUTARQUIAS E FUNDACOES,FUNDACAO HELENA ANTIPOFF,2162756.03,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7348,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR,558126.78,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7348,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR,523257.21,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7400,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA C,922098.40,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7441,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA,8176955.74,0.00,293.33,560223.90,
42008,2016,4,5,3,EXECUTIVO,7400,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA C,885603.26,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7381,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TRABAL,2275285.40,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7418,AUTARQUIAS E FUNDACOES,FUNDACAO JOAO PINHEIRO,2162691.69,0.00,0.00,2017.08,
42069,2016,6,5,3,EXECUTIVO,7395,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MI,0.00,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7440,AUTARQUIAS E FUNDACOES,UNIVERSIDADE ESTADUAL DE MONTE,13159883.89,0.00,0.00,753765.12,
42069,2016,6,5,3,EXECUTIVO,7376,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,680161.84,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7415,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DOS S,23649173.06,0.00,8800.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7418,AUTARQUIAS E FUNDACOES,FUNDACAO JOAO PINHEIRO,1975451.18,0.00,0.00,151.93,
42099,2016,7,5,3,EXECUTIVO,7399,ADMINISTRACAO DIRETA,INTENDENCIA,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7369,FUNDOS,FUNDO DE RECUPERACAO, PROTECAO,0.00,0.00,0.00,0.00
42477,2016,8,5,3,EXECUTIVO,7370,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ,55199951.95,23780823.24,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7435,AUTARQUIAS E FUNDACOES,FUNDACAO EZEQUIEL DIAS,4326184.52,0.00,0.00,82580.23,
42069,2016,6,5,3,EXECUTIVO,7431,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DO PATRIMON,624156.32,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7422,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DE FLORESTA,4650516.66,0.00,0.00,0.00,
42099,2016,7,5,4,MINISTÉRIO PÚBLICO,7351,FUNDOS,FUNDO ESPECIAL DO MINISTERIO P,0.00,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7417,AUTARQUIAS E FUNDACOES,LOTERIA DO ESTADO DE MINAS GER,168973.12,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7425,FUNDOS,FUNDO DE APOIO HABITACIONAL AO,0.00,0.00,0.00,0.00,
42508,2016,9,5,1,LEGISLATIVO,7343,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTA,53958519.88,24481763.76,168708.84,0.00,
42508,2016,9,5,3,EXECUTIVO,7612,FUNDOS,FUNDO ESTADUAL DE HABITACAO,0.00,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7525,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SEGURA,135398.84,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7400,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA C,855806.23,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7431,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DO PATRIMON,3673721.37,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7368,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO A,6284028.79,0.00,0.00,17353.51,
41597,2016,2,5,3,EXECUTIVO,7600,AUTARQUIAS E FUNDACOES,IMPRENSA OFICIAL DO ESTADO DE ,889123.93,0.00,0.00,22959.91,
41566,2016,1,5,3,EXECUTIVO,7359,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,392310.32,0.00,0.00,0.00,
41597,2016,2,5,2,JUDICIÁRIO,7347,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO,1819222.27,695213.62,121207.16,0.00,
41597,2016,2,5,3,EXECUTIVO,7425,FUNDOS,FUNDO DE APOIO HABITACIONAL AO,0.00,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7602,AUTARQUIAS E FUNDACOES,INSTITUTO DE DESENVOLVIMENTO D,552547.89,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7354,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO,94125.25,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7430,AUTARQUIAS E FUNDACOES,FUNDACAO CLOVIS SALGADO,1506708.71,0.00,880.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,422010.79,0.00,1297.81,0.00,
41626,2016,3,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,207925763.81,75209066.01,13242017.42,0.00,
42008,2016,4,5,3,EXECUTIVO,7440,AUTARQUIAS E FUNDACOES,UNIVERSIDADE ESTADUAL DE MONTE,13001273.78,0.00,0.00,639743.76,
42008,2016,4,5,1,LEGISLATIVO,7610,FUNDOS,FUNDO DE APOIO HABITACIONAL DA,0.00,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7430,AUTARQUIAS E FUNDACOES,FUNDACAO CLOVIS SALGADO,1476512.69,0.00,880.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7433,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE GESTAO DA,800143.69,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7427,AUTARQUIAS E FUNDACOES,FUNDACAO HELENA ANTIPOFF,808490.70,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7441,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA,8076472.39,0.00,293.33,606173.38,
42099,2016,7,5,3,EXECUTIVO,7439,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIME,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7411,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCI,5991.31,714479357.91,129883958.14,0.00,
42477,2016,8,5,1,LEGISLATIVO,7343,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTA,55198812.70,24592698.51,191539.55,0.00,
42477,2016,8,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,234841734.98,63804178.19,13552458.29,0.00,
42508,2016,9,5,3,EXECUTIVO,7373,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINI,70329682.19,0.00,0.00,71619622.80,
42508,2016,9,5,2,JUDICIÁRIO,7347,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO,1920869.50,766546.94,127522.79,0.00,
42938,2016,12,5,3,EXECUTIVO,7396,ADMINISTRACAO DIRETA,CONTROLADORIA-GERAL DO ESTADO,1945416.63,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7439,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIME,0.00,0.00,0.00,0.00,
42538,2016,10,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,483391146.82,146805993.62,25607915.55,0.00,
41626,2016,3,5,3,EXECUTIVO,7609,EMPRESAS DEPENDENTES,EMPRESA MINEIRA DE COMUNICACAO,527468.57,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7421,AUTARQUIAS E FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBI,1365549.59,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7365,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANS,792289.12,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7361,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE M,359840661.20,400574905.74,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7411,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCI,6096.31,688193263.98,132936604.05,0.00,
42069,2016,6,5,3,EXECUTIVO,7360,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE AGRICU,629214.49,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7385,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERN,1644901.56,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7416,FUNDOS,FUNDO DE ASSISTENCIA AO PECULI,0.00,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7441,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA,7954864.27,0.00,293.33,603352.77,
42508,2016,9,5,3,EXECUTIVO,7386,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJ,9278030.92,0.00,0.00,341160.53,
42938,2016,12,5,1,LEGISLATIVO,7344,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO D,54134904.63,18343472.34,174541.99,0.00,
42938,2016,12,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,438088.16,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7437,AUTARQUIAS E FUNDACOES,FUNDACAO DE EDUCACAO PARA O TR,505021.79,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7395,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MI,0.00,0.00,0.00,0.00,
42477,2016,8,5,1,LEGISLATIVO,7597,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DO LE,0.00,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7363,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTUR,786216.96,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,411720.25,0.00,1297.81,0.00,
42508,2016,9,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,937025.54,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7370,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ,55922401.55,25891344.37,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7365,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANS,1522914.09,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,617199.34,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7633,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO EXTRAORDI,0.00,0.00,0.00,0.00,
41597,2016,2,5,1,LEGISLATIVO,7597,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DO LE,0.00,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7434,AUTARQUIAS E FUNDACOES,JUNTA COMERCIAL DO ESTADO DE M,1028981.16,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7372,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO D,19539412.68,6232997.01,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7601,AUTARQUIAS E FUNDACOES,INSTITUTO DE GEOINFORMACAO  E ,394731.45,0.00,0.00,0.00,
