idTempo	Ano	Mes	Dia	idPoder	NomePoder	idUniOrc	GrpAdminUniOrc	NomeUniOrc	VlrDspSrvAtivo	VlrDspSrvInativo	VlrDspPensionista	VlrDspContratado	VlrTotalGasto	VlrArrecadado
42069	2016	6	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	57647895.89	0.00	67935.66	9011917.31	66727748.86	10158.97
42508	2016	9	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	408743.68	0.00	0.00	0.00	408743.68	0.00
42477	2016	8	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7475995.49	0.00	0.00	0.00	7475995.49	1236.50
42508	2016	9	5	3	EXECUTIVO	7416	FUNDOS	FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	69927.14
42008	2016	4	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6081.31	715217499.57	132832446.46	0.00	848056027.34	12727620.42
42477	2016	8	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28043464.96	0.00	0.00	9894.01	28053358.97	76478820.55
42008	2016	4	5	3	EXECUTIVO	7430	AUTARQUIAS E FUNDACOES	FUNDACAO CLOVIS SALGADO	1451586.53	0.00	880.00	0.00	1452466.53	40341.92
42538	2016	10	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	273844.22
41597	2016	2	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	27906209.28	0.00	0.00	250822.35	28157031.63	12721136.25
41597	2016	2	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28816787.41	0.00	0.00	220235.89	29037023.30	12721136.25
42538	2016	10	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	106885624.29	47323234.60	0.00	0.00	154208858.89	14.20
42538	2016	10	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	106885624.29	47323234.60	0.00	0.00	154208858.89	477.71
42538	2016	10	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	81693620.06	0.00	0.00	0.00	81693620.06	2621.24
42477	2016	8	5	3	EXECUTIVO	7373	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL	60228852.17	0.00	0.00	51324579.29	111553431.46	13719.35
42099	2016	7	5	3	EXECUTIVO	7599	AUTARQUIAS E FUNDACOES	DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS	38880.54	0.00	0.00	0.00	38880.54	507.92
42938	2016	12	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	8128049.89	0.00	293.33	608312.66	8736655.88	85462575.75
42508	2016	9	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	19959292.37	0.00	8800.00	0.00	19968092.37	2466.05
42099	2016	7	5	3	EXECUTIVO	7361	ADMINISTRACAO DIRETA	POLICIA MILITAR DO ESTADO DE MINAS GERAIS	369220574.97	406286323.63	0.00	0.00	775506898.60	31888.75
41626	2016	3	5	3	EXECUTIVO	7426	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS	1242474.15	0.00	0.00	0.00	1242474.15	60.00
42008	2016	4	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	15196900.41
42938	2016	12	5	3	EXECUTIVO	7369	FUNDOS	FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M	0.00	0.00	0.00	0.00	0.00	49500.00
42538	2016	10	5	3	EXECUTIVO	7365	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS	1522914.09	0.00	0.00	0.00	1522914.09	71950.09
42038	2016	5	5	3	EXECUTIVO	7612	FUNDOS	FUNDO ESTADUAL DE HABITACAO	0.00	0.00	0.00	0.00	0.00	3228051.84
42038	2016	5	5	3	EXECUTIVO	7606	AUTARQUIAS E FUNDACOES	AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DO VALE DO ACO	152210.36	0.00	0.00	0.00	152210.36	7154.34
42477	2016	8	5	3	EXECUTIVO	7407	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ESPORTES	400383.72	0.00	0.00	0.00	400383.72	500000.00
42508	2016	9	5	3	EXECUTIVO	7437	AUTARQUIAS E FUNDACOES	FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS	505852.69	0.00	0.00	0.00	505852.69	3806.14
42038	2016	5	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	57615092.45	0.00	51301.69	9259586.78	66925980.92	53065.11
42038	2016	5	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6096.31	688193263.98	132936604.05	0.00	821135964.34	36277383.16
41597	2016	2	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	519382169.53	0.00	0.00	173322.40	519555491.93	123956100.50
41597	2016	2	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	453159062.46	0.00	0.00	178234.82	453337297.28	123956100.50
41597	2016	2	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	54436724.55	22044699.96	0.00	0.00	76481424.51	1448.08
41597	2016	2	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	54516186.70	22358121.88	0.00	0.00	76874308.58	1448.08
42538	2016	10	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	2457530.49	0.00	0.00	0.00	2457530.49	5695579.36
42538	2016	10	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42008	2016	4	5	3	EXECUTIVO	7434	AUTARQUIAS E FUNDACOES	JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS	1004150.44	0.00	0.00	0.00	1004150.44	4372848.48
42008	2016	4	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	23603243.84
42938	2016	12	5	3	EXECUTIVO	7373	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL	62435709.98	0.00	0.00	52778485.00	115214194.98	258684.02
42938	2016	12	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	16863727.82	0.00	8800.00	0.00	16872527.82	15952190.14
42938	2016	12	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4603386.22	0.00	0.00	0.00	4603386.22	150506.36
42099	2016	7	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5991.31	714479357.91	129883958.14	0.00	844369307.36	42121.38
42099	2016	7	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	423114.02	0.00	0.00	2018.98	425133.00	45.00
42099	2016	7	5	3	EXECUTIVO	7438	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO	7975597.28	0.00	231703.13	0.00	8207300.41	2952580.10
42477	2016	8	5	3	EXECUTIVO	7361	ADMINISTRACAO DIRETA	POLICIA MILITAR DO ESTADO DE MINAS GERAIS	392315844.60	435953517.13	0.00	0.00	828269361.73	196000.00
42099	2016	7	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	56115883.04	0.00	84569.63	9216530.63	65416983.30	11026.45
42008	2016	4	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	679546530.92	0.00	0.00	249435.14	679795966.06	2228498.85
42008	2016	4	5	3	EXECUTIVO	7425	FUNDOS	FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	378010.44
42477	2016	8	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	756794.77	0.00	0.00	0.00	756794.77	2014.60
41566	2016	1	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	6315508.23	0.00	0.00	0.00	6315508.23	3350.00
41566	2016	1	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	0.00
41566	2016	1	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	493714.85
41566	2016	1	5	4	MINISTÉRIO PÚBLICO	7352	FUNDOS	FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR	0.00	0.00	0.00	0.00	0.00	0.00
42038	2016	5	5	3	EXECUTIVO	7369	FUNDOS	FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M	0.00	0.00	0.00	0.00	0.00	99000.00
42008	2016	4	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	680035.50	0.00	102225350.56	0.00	102905386.06	6878879.29
41626	2016	3	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28846779.81	0.00	0.00	174945.81	29021725.62	2385421.08
41626	2016	3	5	3	EXECUTIVO	7417	AUTARQUIAS E FUNDACOES	LOTERIA DO ESTADO DE MINAS GERAIS	170894.61	0.00	0.00	0.00	170894.61	1058.54
42038	2016	5	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	1255904.84	0.00	0.00	0.00	1255904.84	82702.47
42038	2016	5	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4769537.65	0.00	0.00	0.00	4769537.65	113525.05
41597	2016	2	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	54436724.55	22044699.96	0.00	0.00	76481424.51	1305000.00
41597	2016	2	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	54516186.70	22358121.88	0.00	0.00	76874308.58	1305000.00
41597	2016	2	5	3	EXECUTIVO	7430	AUTARQUIAS E FUNDACOES	FUNDACAO CLOVIS SALGADO	1383695.98	0.00	880.00	0.00	1384575.98	1780.96
41597	2016	2	5	3	EXECUTIVO	7430	AUTARQUIAS E FUNDACOES	FUNDACAO CLOVIS SALGADO	1463191.34	0.00	880.00	0.00	1464071.34	1780.96
42538	2016	10	5	3	EXECUTIVO	7419	AUTARQUIAS E FUNDACOES	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS	1264723.61	0.00	0.00	0.00	1264723.61	415242.31
42008	2016	4	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	0.00
41626	2016	3	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	2184614.12	0.00	0.00	6922.06	2191536.18	543.60
42099	2016	7	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	23649173.06	0.00	8800.00	0.00	23657973.06	1429390.52
42038	2016	5	5	3	EXECUTIVO	7419	AUTARQUIAS E FUNDACOES	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS	476555.80	0.00	0.00	0.00	476555.80	748069.52
42508	2016	9	5	3	EXECUTIVO	7361	ADMINISTRACAO DIRETA	POLICIA MILITAR DO ESTADO DE MINAS GERAIS	380072430.41	418579232.32	0.00	0.00	798651662.73	25670.72
42508	2016	9	5	3	EXECUTIVO	7607	EMPRESAS DEPENDENTES	EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS	18418215.54	0.00	0.00	0.00	18418215.54	5026531.35
42938	2016	12	5	3	EXECUTIVO	7361	ADMINISTRACAO DIRETA	POLICIA MILITAR DO ESTADO DE MINAS GERAIS	747169466.76	821250995.40	0.00	0.00	1568420462.16	91368.43
42938	2016	12	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	644633333.89	0.00	0.00	161734.47	644795068.36	716867.70
42038	2016	5	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	486334.38	0.00	0.00	0.00	486334.38	6000000.00
41626	2016	3	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	59569.98
41597	2016	2	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	462814.53	0.00	1297.81	0.00	464112.34	2894.59
41597	2016	2	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	433306.29	0.00	1297.81	0.00	434604.10	2894.59
41597	2016	2	5	3	EXECUTIVO	7604	AUTARQUIAS E FUNDACOES	AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA	764111.07	0.00	0.00	0.00	764111.07	5397671.53
41597	2016	2	5	3	EXECUTIVO	7604	AUTARQUIAS E FUNDACOES	AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA	782423.93	0.00	0.00	0.00	782423.93	5397671.53
41597	2016	2	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	16830185.30	0.00	7920.00	0.00	16838105.30	267074.46
41597	2016	2	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	20589794.12	0.00	7040.00	1950.40	20598784.52	267074.46
42938	2016	12	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10138244.99	0.00	0.00	2779.95	10141024.94	57.73
42069	2016	6	5	3	EXECUTIVO	7435	AUTARQUIAS E FUNDACOES	FUNDACAO EZEQUIEL DIAS	4524628.79	0.00	0.00	21602.38	4546231.17	312340.00
42477	2016	8	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	21779282.14	0.00	8800.00	0.00	21788082.14	-236096.88
42508	2016	9	5	3	EXECUTIVO	7599	AUTARQUIAS E FUNDACOES	DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS	39054.28	0.00	0.00	0.00	39054.28	2906.03
41626	2016	3	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42508	2016	9	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	19959292.37	0.00	8800.00	0.00	19968092.37	8133048.75
41597	2016	2	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	42711.04
41597	2016	2	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	42711.04
42508	2016	9	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10396539.93	0.00	0.00	0.00	10396539.93	1304246.78
41597	2016	2	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41597	2016	2	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41597	2016	2	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	800837.39	0.00	0.00	0.00	800837.39	8490.00
41597	2016	2	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	808911.07	0.00	0.00	0.00	808911.07	8490.00
42038	2016	5	5	4	MINISTÉRIO PÚBLICO	7350	ADMINISTRACAO DIRETA	PROCURADORIA GERAL DE JUSTICA	102215235.14	22501144.02	4713234.66	0.00	129429613.82	2512.15
42508	2016	9	5	3	EXECUTIVO	7404	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO	522922.03	0.00	0.00	0.00	522922.03	2801300.00
42069	2016	6	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5916.31	701874527.09	132872722.38	0.00	834753165.78	26098208.64
42069	2016	6	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	92126.21
42069	2016	6	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	667745.33	0.00	103418412.55	0.00	104086157.88	6801102.45
42069	2016	6	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	639770249.69	0.00	0.00	217929.08	639988178.77	322666.39
42008	2016	4	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	324105.31
42008	2016	4	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6081.31	715217499.57	132832446.46	0.00	848056027.34	103320452.27
42938	2016	12	5	1	LEGISLATIVO	7343	ADMINISTRACAO DIRETA	ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS	54082220.16	24589385.17	168708.84	0.00	78840314.17	62376.44
41597	2016	2	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6169.15	635491894.25	128624092.22	0.00	764122155.62	2150240.19
41597	2016	2	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6154.15	640358234.15	129342005.16	0.00	769706393.46	2150240.19
42099	2016	7	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	23649173.06	0.00	8800.00	0.00	23657973.06	6373.03
42099	2016	7	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	423114.02	0.00	0.00	2018.98	425133.00	0.00
42099	2016	7	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	1975451.18	0.00	0.00	151.93	1975603.11	355.32
41566	2016	1	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	0.00
42538	2016	10	5	3	EXECUTIVO	7373	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL	132482630.78	0.00	0.00	130197957.65	262680588.43	15160.67
42938	2016	12	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	15299823.89
42477	2016	8	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	653152715.41	0.00	0.00	198424.05	653351139.46	88356216.42
41626	2016	3	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	26216348.93	0.00	9621.38	0.00	26225970.31	309444.74
42477	2016	8	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	411720.25	0.00	1297.81	0.00	413018.06	61.81
42038	2016	5	5	3	EXECUTIVO	7431	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS	632334.03	0.00	0.00	0.00	632334.03	622.32
42008	2016	4	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	18140677.47	0.00	8800.00	0.00	18149477.47	91319.74
42008	2016	4	5	2	JUDICIÁRIO	7347	ADMINISTRACAO DIRETA	TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS	2028973.14	714712.52	121207.16	0.00	2864892.82	0.00
42477	2016	8	5	1	LEGISLATIVO	7344	ADMINISTRACAO DIRETA	TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS	31508690.25	12287633.87	118227.02	0.00	43914551.14	5934.30
42938	2016	12	5	3	EXECUTIVO	7431	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS	571938.84	0.00	0.00	0.00	571938.84	30.00
42938	2016	12	5	1	LEGISLATIVO	7343	ADMINISTRACAO DIRETA	ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS	54082220.16	24589385.17	168708.84	0.00	78840314.17	7469.53
41626	2016	3	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	542035078.72	0.00	0.00	210824.73	542245903.45	24415615.73
41626	2016	3	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42477	2016	8	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42038	2016	5	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	8176955.74	0.00	293.33	560223.90	8737472.97	122318.01
42538	2016	10	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	1339880.90	0.00	204784337.25	0.00	206124218.15	283.66
42008	2016	4	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	122521.07
42008	2016	4	5	3	EXECUTIVO	7439	FUNDOS	FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES	0.00	0.00	0.00	0.00	0.00	5519164.70
42938	2016	12	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	1260008.28	0.00	0.00	0.00	1260008.28	53517.37
42477	2016	8	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5931.31	728540676.69	131786898.88	0.00	860333506.88	7202677.77
42477	2016	8	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5931.31	728540676.69	131786898.88	0.00	860333506.88	1948707.56
42038	2016	5	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6096.31	688193263.98	132936604.05	0.00	821135964.34	165593655.78
42938	2016	12	5	3	EXECUTIVO	7431	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS	571938.84	0.00	0.00	0.00	571938.84	1638.51
42508	2016	9	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	635148010.12	0.00	0.00	189629.07	635337639.19	333.33
42538	2016	10	5	2	JUDICIÁRIO	7347	ADMINISTRACAO DIRETA	TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS	4135616.69	1536202.89	211943.20	0.00	5883762.78	51590.21
42099	2016	7	5	2	JUDICIÁRIO	7347	ADMINISTRACAO DIRETA	TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS	1966184.87	767747.29	118049.33	0.00	2851981.49	54747.95
42099	2016	7	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5991.31	714479357.91	129883958.14	0.00	844369307.36	138620.79
